  0.25000000000000000        120303.90827422157     
  0.75000000000000000        124582.08600904683     
   1.2500000000000000        128819.98972980813     
   1.7500000000000000        132987.11213451996     
   2.2500000000000000        137048.56590879054     
   2.7500000000000000        140964.59601739739     
   3.2500000000000000        144690.04330068280     
   3.7500000000000000        148173.75480212554     
   4.2500000000000000        151357.93584357432     
   4.7500000000000000        154177.43840434193     
   5.2500000000000000        156558.97988499311     
   5.7500000000000000        158420.28579356609     
   6.2500000000000000        159669.14932210467     
   6.7500000000000000        160202.40014415618     
   7.2500000000000000        159904.77408720815     
   7.7500000000000000        158647.67458911563     
   8.2500000000000000        156287.81603332169     
   8.7500000000000000        152665.73818945861     
   9.2500000000000000        147604.18002368891     
   9.7500000000000000        140906.30010925795     
   10.250000000000000        132353.72974017245     
   10.750000000000000        121704.44362543314     
   11.250000000000000        108690.43171581566     
   11.750000000000000        93015.154262990211     
   12.250000000000000        74350.760648635129     
   12.750000000000000        52335.050814259477     
   13.250000000000000        26568.156272423152     
   13.750000000000000        2489.2960885007537     
   14.250000000000000        0.0000000000000000     
   14.750000000000000        0.0000000000000000     
   15.250000000000000        0.0000000000000000     
   15.750000000000000        0.0000000000000000     
   16.250000000000000        0.0000000000000000     
   16.750000000000000        0.0000000000000000     
   17.250000000000000        0.0000000000000000 
