  0.25000000000000000        129640.52909255848     
  0.75000000000000000        129620.18527827211     
   1.2500000000000000        129599.84625241344     
   1.7500000000000000        129579.51201341482     
   2.2500000000000000        129559.18255951474     
   2.7500000000000000        129538.85788940651     
   3.2500000000000000        129518.53800184876     
   3.7500000000000000        129498.22289475767     
   4.2500000000000000        129477.91256708739     
   4.7500000000000000        129457.60701720933     
   5.2500000000000000        129437.30624375452     
   5.7500000000000000        129417.01024490122     
   6.2500000000000000        129396.71901941132     
   6.7500000000000000        129376.43256585269     
   7.2500000000000000        129356.15088234103     
   7.7500000000000000        129335.87396776909     
   8.2500000000000000        129315.60182057710     
   8.7500000000000000        129295.33443920611     
   9.2500000000000000        129275.07182209771     
   9.7500000000000000        129254.81396775879     
   10.250000000000000        129234.56087495510     
   10.750000000000000        129214.31254180717     
   11.250000000000000        129194.06896701736     
   11.750000000000000        129173.83014922381     
   12.250000000000000        129153.59608687164     
   12.750000000000000        129133.36677821333     
   13.250000000000000        129113.14222195330     
   13.750000000000000        51637.168966744081     
   14.250000000000000        0.0000000000000000     
   14.750000000000000        0.0000000000000000     
   15.250000000000000        0.0000000000000000     
   15.750000000000000        0.0000000000000000     
   16.250000000000000        0.0000000000000000     
   16.750000000000000        0.0000000000000000     
   17.250000000000000        0.0000000000000000
